user_id,book_id,rating,similar_books,authors,image_url,title,word_count,cleaned_reviews
2668af56f430b0ead120065e239d854c,[5297],[4],"[""['175516', '51497', '32650', '12116', '332489', '19089', '99329', '822912', '93157', '16634', '1275404', '107284', '3311228', '343', '115538', '97864', '588747', '9858081']""]","[""[{'author_id': '3565', 'role': ''}, {'author_id': '1467', 'role': 'Introduction'}]""]",['https://images.gr-assets.com/books/1424596966m/5297.jpg'],['The Picture of Dorian Gray'],95,"okay, i've had this book for awhile now but never cracked it open until now. i did so partially because of that one group. (i don't see taehyung. i see yoongi. and i'd trust my judgement, seeing as yoongi's my ultimate bias. how does half the fandom see tae?) (it's clearly yoongi.) (yoongi.) edit: yes obviously it's based on sinclair's painting of demian/sinclair but cmon. it's clearly more yoongs than tae. this was...oh boy this was a ride. i couldn't stop reading. i'll probably write more about the actual book later. anyway, demian's up next."
2686a2c6c0deb119f48e494c6e188708,[20821087],[4],"[""['17829483', '153185', '22430677', '17286659', '44538', '18090082', '20563988', '20439328', '11389048', '16142157', '20256545', '16034245', '23281949', '18316089', '25614670', '20828358', '7552716', '195674']""]","[""[{'author_id': '25334', 'role': ''}]""]",['https://images.gr-assets.com/books/1396671788m/20821087.jpg'],['The Paying Guests'],21,i love sarah waters and this book was no exception. i will say that the last quarter of the book dragged.
2687009017d12ada850d039a21472a40,[5043],[5],"[""['119825', '414641', '12661', '859887', '54984', '579581', '372494', '1853145', '1629544', '138684', '99500', '71774', '25884', '100967', '123091']""]","[""[{'author_id': '3447', 'role': ''}, {'author_id': '4502788', 'role': 'Translator'}]""]",['https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png'],"['The Pillars of the Earth (Kingsbridge, #1)']",19,"i'm somewhere between a 4 and 5-star rating. it's most definitely a must read if, you're into historical fiction!"
269e1caaeac2d32f178713f3762bb3a3,"[13450339, 15760001]","[5, 5]","[""['12986492', '13097681', '12985143', '15988916', '13018514', '13482750', '13348320', '10048874', '11300302', '13512495', '13326795', '10822395', '12977172', '9761778', '17794299', '13182968', '16247986', '10194637']"", ""['11227040', '15748335', '12647642', '13612739', '13524900', '15724654', '17230557', '23016364', '13560262', '7504833', '13624367', '16070018', '16001893', '1531433']""]","[""[{'author_id': '4428', 'role': ''}]"", ""[{'author_id': '4167378', 'role': ''}]""]","['https://images.gr-assets.com/books/1356422925m/13450339.jpg', 'https://images.gr-assets.com/books/1490401910m/15760001.jpg']","['Poison Princess (The Arcana Chronicles, #1)', 'On Dublin Street (On Dublin Street, #1)']",32,"i love jack, i think i've completely fallen for him. *lol* and now i want book two bi*ches!!! :) :) :) wow... it was amazing! this book is a must read :d"
26b1ce69fe87846ca7f977468a155c59,[24780],[4],"[""['222576', '179579', '312083', '222850', '262742', '186569', '169875', '407813', '18932', '295801', '377889']""]","[""[{'author_id': '8924', 'role': ''}]""]",['https://images.gr-assets.com/books/1405184012m/24780.jpg'],"['The Book of Three (The Chronicles of Prydain, #1)']",55,"i looked this book after seeing disnaey's black cauldron movie. i have read that the adaptation was awful, i don't think it is that bad but the book has something that the movie lacks: it's really funny! it's read in a breath, but it was worth it. now we'll see the rest of the series."
26bbe2199c81b94ebc4dca1f4440d991,[22294935],[5],"[""['20443207', '23164707', '10165727', '17927395', '17410991', '17558151', '23299512', '34733250', '21396155', '17378527', '17342700', '23846013', '23308084', '27774758', '15773979', '17564519', '21569527', '23395680']""]","[""[{'author_id': '4575289', 'role': ''}]""]",['https://images.gr-assets.com/books/1423848167m/22294935.jpg'],"['Six of Crows (Six of Crows, #1)']",28,fantastic. i was on the edge of my seat towards the end when their plan was going every which way! and the ending... can't wait for book two!!
26cdc620c77ca15fa1e84c3e8b9e9268,[105574],[5],"[""['11738128', '110396', '833923', '11374025', '958536', '7781699', '8563824', '8663392']""]","[""[{'author_id': '27847', 'role': ''}]""]",['https://images.gr-assets.com/books/1452549904m/105574.jpg'],"['Scandal in Spring (Wallflowers, #4)']",31,"i really though that daisy was going to end up with cam rohan, and i was actually looking forward to that. but oh well! i did love the story and matthew."
26e854fae646e8e577e4dcb9311e9194,"[3591262, 10746542]","[5, 4]","[""['119729', '124982', '7274337', '218357', '262545', '9500416', '9083994', '7133965', '2138727', '9118135', '6282334', '7857656', '77163', '6643090', '10962765', '9684523', '23316548', '15015218']"", ""['171833', '10266875', '2066739', '366427', '1565490', '4449027', '10187223', '14431', '9593705', '7552716', '49742', '89208', '14569975', '108615', '9723661', '130028', '220451', '9655336']""]","[""[{'author_id': '93353', 'role': ''}]"", ""[{'author_id': '1462', 'role': ''}]""]","['https://images.gr-assets.com/books/1327931601m/3591262.jpg', 'https://images.gr-assets.com/books/1311704453m/10746542.jpg']","['Cutting for Stone', 'The Sense of an Ending']",94,"really wonderful book in plot, storytelling, character development, and research. i was torn between 3 and 4 stars. i struggled with the stupidity of the characters and the fact that the ending was so obtuse i had to google it to figure it out. it was however a really interesting exploration of memory and the passage of time. coupled with the unreliable narrator and the non-linear development of discovery, i can see why this was awarded the booker. so 4 stars because it deserves it. but 3 stars for my personal enjoyment of it."
26e9028eff279f4cd4ee7d56d7381bb1,"[14316, 17262203, 40440, 30555488]","[5, 4, 5, 4]","[""['19161894', '9046694', '1139452', '30274490', '211264', '6116753', '249137', '850256', '12021', '22286', '27014776', '6931246', '190372', '2927460', '466349', '52408']"", ""['248885', '11334365', '16046748', '555593', '60932', '555411', '57899', '375580', '104344', '15743440', '102888']"", ""['3218327', '3419681', '3407877', '86643', '609284', '6718608', '4836308', '227571', '480712', '18603', '15102', '16158563', '1379961', '92104', '212615', '6916800', '6715880', '2873264']"", ""['29906980', '28390369', '28815371', '35259724', '28251002', '29430012', '27213163', '28588073', '26795307', '28214365', '22642465', '28449270', '28389305', '18090010', '28952751', '27245902', '32940838', '28449257']""]","[""[{'author_id': '6538289', 'role': ''}]"", ""[{'author_id': '3472', 'role': ''}]"", ""[{'author_id': '22665', 'role': ''}]"", ""[{'author_id': '10029', 'role': ''}]""]","['https://images.gr-assets.com/books/1320562118m/14316.jpg', 'https://images.gr-assets.com/books/1366394020m/17262203.jpg', 'https://images.gr-assets.com/books/1346267826m/40440.jpg', 'https://images.gr-assets.com/books/1493178362m/30555488.jpg']","['Black Swan Green', 'MaddAddam (MaddAddam, #3)', 'The Thirteenth Tale', 'The Underground Railroad']",638,"black swan green is a truly enjoyable coming-of-age story. jason taylor is a stammering 13 year old boy who lives in black swan green, a small village in england. he is a bit of a nervous kid, he is frequently bullied, but he somehow copes. he blames his stammer on his inner hangman, who trips him up on his words. jason is a kid that despite wanting to fit in, have a girlfriend, do well in school and please his parents, he still has a strong sense of mischief. his inner voice is entertaining and honest. the extra-foul british slang occasionally had me laughing out loud. (i would never think to call someone piss-flaps!) i wish i had been that self-aware as a 13 year old. i will definitely seek out more of david mitchell's work. as i have said before, i love margaret atwood. her stories are complex and speculative, but only in a way that they reflect our own society's shortcomings in a way that somehow seems scarier if she really went for the sci-fi elements, or the reality of social commentary. this whole trilogy feels impossible, but also somewhat imminent. i didn't get the connection to oryx and crake until about two thirds of the way through the year of the flood, which i preferred for its focus on the female characters. after finishing that one, i needed to find out what happened. maddaddam was the wrap-up i had hoped for, but as i should have learned from the first two books, not at all what i expected. i particularly loved the focus on story-telling and myth-making in this one. toby is a fabulous, if reluctant storyteller and really does an excellent job continuing jimmy's creation myths and almost becomes the preacher adam 1 was. it was fascinating to see how the whole story unfolded and concluded. she kept me surprised at every turn and made me want to know the outcomes for each character. now for her short stories.... i loved this book. i caught my attention immediately and caused me to lose sleep. i couldn't put it down. it owes a lot to jane eyre, which i do not think is hidden in any way. in fact, jane eyre becomes a key detail in the plot. it reads like a 19th century novel, with its ghosts and mansions and strong female characters. it has moments of creepiness, a bit of a mystery and multiple stories within stories. one of the things i loved most about this book though, is it is a book-nerd's book. since the main character/narrator is a rare books dealer, there is a lot of description of the magic of reading, the love of books and the ability of a good book to transport the reader. that is exactly what this one did. the underground railroad is an excellent, yet difficult account of an imagined underground railroad that is an actual railroad. the fantasy elements end there though. it is the story of cora, who upon learning of the railroad escapes the particularly brutal plantation she is on after a bad beating. knowing nothing of her future destinations, she and another slave set out to find freedom and safety. this is not an easy book to read, which i think is an important element of it. it is violent, and brutal, and full of some truly horrifying images i won't easily forget, but i think that is the point. this brutality was real and escaped slaves, even those who managed to get out of the south, were still in danger of being brought by slave catchers. the fear really never subsided, and perceived safety was a danger in itself. colson whitehead has written something important here, and i am very curious to read his other (very different from this) books."
26fa5726e973e66c9fdd2eb7d8d4a82e,[16282066],[4],"[""['15711844', '12562631', '12334377', '11486357', '13363270', '13281637', '13354283', '12711899', '13324895', '11382317', '15705572', '11354468', '12081791', '11512403', '13584400']""]","[""[{'author_id': '4951964', 'role': ''}]""]",['https://images.gr-assets.com/books/1434591910m/16282066.jpg'],"['Significance (Significance, #1)']",38,"this book was pretty well-written. i loved maggie, but i fell in love with caleb. i am really tired right now, so i'm not going to do a long review. so excited to read the next book, though!"
270a57dade46b6110a54bbfe7e5b2991,"[13360957, 16156357]","[5, 4]","[""['12787708', '22392935', '18404113', '12579262', '18209411', '13482832', '18038539', '11787733', '13496312', '18048982', '17563833', '13413437', '18263530', '12439950', '20517739', '13518102', '18209402', '13409664']"", ""['17883441', '23847966', '25528170', '18111020', '12568641', '18104927', '23460944', '12119529', '15837539', '18398797', '27230428', '17340103', '18134013', '32764660', '20911660', '12371865', '21415815']""]","[""[{'author_id': '5425858', 'role': ''}]"", ""[{'author_id': '137902', 'role': ''}]""]","['https://images.gr-assets.com/books/1371647060m/13360957.jpg', 'https://images.gr-assets.com/books/1382539176m/16156357.jpg']","['Pointe', 'The Immortal Crown (Age of X, #2)']",55,"4.5 stars i'm so upset by this book, all i want to do is wrap theo up and tell her how amazing she is and let no one hurt her ever again, and i'm so proud of her oh my god you can't just leave it there what the hell i need more right now"
27193bbc19c85c6ac9efe649616989fd,[18134249],[4],"[""['22887477', '18071296', '18168007', '24954150', '17325147', '17251561', '18285151', '17364620', '17833099', '17155039', '17833493', '17302495', '27237358', '18212796', '17318931', '18105011', '31124996', '17383763']""]","[""[{'author_id': '4882127', 'role': ''}]""]",['https://images.gr-assets.com/books/1374686324m/18134249.jpg'],"['Ruin (Ruin, #1)']",734,"3.5 stars don't be fooled by this badass on the cover, because this is probably one of the mushiest and cheesiest stories i've read by far lol. i did like it however, but for reasons i was totally not expecting when i picked this up. for starters, i expected our leading male, wes, to be the typical cocky bad boy with a playboy reputation, but i kept picturing him as this giant playful teddy bear! i mean i loved him in the beginning. he was a huge tease, but never really came across as obnoxious and haughty, which was why i liked him and found him so attractive. and then the story progressed and he just got super mushy and turned into this quote book, just spewing out all these deep words in every conversation. some of those quotes were sweet, but they just kept coming, and then every other character started to get philosophical on me too, and it just got to be a little too much. there were also some times where i couldn't differentiate between his voice and kiersten's, if that says anything... kiersten was a nice heroine. that's it. lol. she didn't really have anything about her that ""wowed"" me, probably because i've read far too many stories with her type of character as the leading female at this point. she's young, innocent, a little self-conscious, and clumsy. oh, and she's not a slut. yeah, i'm getting a bit frustrated with all of these new adult novels that have this super innocent female and the ""slutty"" best friend, where every other female in the novel is so inferior to the protagonist because they aren't virgins or dress a certain way. i mean the slut-shaming wasn't as bad as in other books, and i guess having certain stereotypes can't be completely avoided, but...eh. one last critique (aside from some typos and grammar errors), and i've already mentioned it before involves the writing. i absolutely loved the first half of the story. i could even overlook the insta-love (not even insta-lust - they were ready to share their vows from day one) because i was so in love with the writing, the phrasing, the dialogue. i seriously couldn't put the book down. but once we got to the more serious part involving wes' secret, it was like an explosion of poetry and confessions and mush and cheese! when things were just starting to unravel, i didn't mind it. in fact, i even got a little emotional. but i can only take so much sweetness in a story before i get cavities, you know? but i'm still rounding this story to 4 stars, because even with those critiques, the first half of the book had a lot of redeeming qualities as i've already stated. and although the main love story came up a little short in my opinion, the subplots and side characters were amazing! uncle jobob, randy, lisa, gabe... gabe! ah! can i add this to my ""book-boyfriends"" shelf if the boyfriend i'm referring to is actually gabe instead of wes? or maybe i can just have both idk. anyway, i much preferred reading about the family and friend relationships with this story. the friendship between gabe and kiersten, and then later on gabe and wes, was perfect! i also loved jobob and randy as the fathers/father-figures, and how their relationship was (briefly, unfortunately) written out as well. so overall, it was a sweet read. the love story wasn't really what kept me from putting the book down, but it was still pretty enjoyable. it's new adult after all, and that genre is becoming quite predictable. but if the writing is good and you throw in a few awesome side characters, then i'll still probably give those 3 or 4 stars. oh, and there wasn't really much steam compared to other na novels (view spoiler)[i don't even think there was even sex involved in this story. i can't remember omg is that bad because i just finished this like a few hours ago. but there was skinny dipping aye ;) (hide spoiler)]. like i said, i got deceived by the cover lol. there were a lot of sweet moments though, so i'm not really complaining :) the other relationships became my main focus anyway, but it just made me feel like i was reading a contemporary novel rather than a college romance."
272ed5d6ea8581d6c9871aa96ebf5931,"[12152785, 13455782, 21943246]","[5, 5, 5]","[""['13015364', '9918277', '9528186', '10389791', '7884756', '10757785']"", ""['10637748', '11112619', '12908877', '13253276', '14743784', '12924275', '13049981', '8542996', '12792988', '13581990', '10677277', '9182478', '9413044', '13449858', '10188580', '12987192', '12924253', '11544466']"", ""['17563833', '13507921', '15697915', '10726280', '13508415', '20769219', '20911660', '20342549', '16120205', '15728807', '20419003', '16005219', '17334538', '9755769', '20759561', '18805916', '18584569', '19486754']""]","[""[{'author_id': '93970', 'role': ''}]"", ""[{'author_id': '4637539', 'role': ''}]"", ""[{'author_id': '2876763', 'role': ''}]""]","['https://images.gr-assets.com/books/1321568109m/12152785.jpg', 'https://images.gr-assets.com/books/1338924054m/13455782.jpg', 'https://images.gr-assets.com/books/1414369023m/21943246.jpg']","['Pretty Little Secrets: A Pretty Little Liars Collection (Pretty Little Liars, #4.5)', 'Shatter Me (Shatter Me, #1)', 'Black Ice']",426,"loved all the recounts of the liars' 'holiday mischief'. check out my review of the series on my review pages of 'vicious'. how do i give shatter me 1000 stars? i loved it so much, i can't stop crying in my mind for juliette. i tried to write a list of the goods and bads of shatter me, and i couldn't. i literally couldn't. i came up with a page full of goods, and no bads. there. was. nothing. i. hated. or. disliked. about. shatter. me. why is this surprising? often. there's at least on big thing, which leads on to several more smaller things. i definitely recommend this one, i wouldn't understand if you didn't enjoy it. adam and juliette are perfect together, but then there's warner. i don't know who i ship, but for now, adam. tahereh mafi- you are one talented woman. i can't believe i waited until black ice was overdue to read it! i loved the hush, hush saga, and i did say i was going to read black ice right after.. well, the library got in my way and made me quickly read a ton of books before they were overdue, then i went to queenstown and brought teardrop and waterfall by lauren kate with me (a smart choice actually, i finished them both, waterfall on the ride back home!). i've heard rumours that black ice was just hush, hush all over again, same type of guy and girl, which was also one of the reasons i was hesitant to read black ice. however, black ice was completely different from hush, hush, ya contemporary rather than paranormal romance. britt is a really relatable mc: brave, but flawed, which makes her perfect. her insecurities make up a big part of black ice, and make the plot and storyline a whole lot more interesting. mason, at first, seemed like another version of patch; luckily i soon realised he was different. i'll admit, he was slightly similar, more so in the end, but really just another bad boy. the only other thing he has in common with patch is me; i love him. i really loved the hush, hush saga, but in my opinion there was always a little something missing. black ice was a newer, less flawed version of hush, hush complete with a new storyline, plot, and characters rolled into a stand-alone. somehow, becca fitzpatrick has managed to finish britt's story in one volume! i'll miss her, but the epilogue of black ice really completed the story the way finale didn't."
2730b44ffa3ba287337765f61685c201,"[25667918, 15792870, 15704307]","[4, 5, 4]","[""['17182955', '17377584', '18432560', '22386622', '18754952', '17206699', '16101484', '24237785', '11470277', '17751274', '847409', '25774444', '26118426', '25819519', '23533039', '23374690', '17706971', '29387827']"", ""['15798680', '15798757', '11451112', '13590977', '17316589', '15797695', '16030663', '25256386', '17210471', '987756', '16068956', '16240729', '16002023', '497819', '12458860', '15798660', '13112915', '17339214']"", ""['17277800', '23012877', '21329', '16164271', '18259637', '11325591', '23331563', '15736709', '7776019', '25546167', '24775981', '14477380']""]","[""[{'author_id': '588356', 'role': ''}]"", ""[{'author_id': '110234', 'role': ''}]"", ""[{'author_id': '24514', 'role': 'Writer'}, {'author_id': '304633', 'role': 'Artist'}]""]","['https://images.gr-assets.com/books/1433804020m/25667918.jpg', 'https://images.gr-assets.com/books/1374670451m/15792870.jpg', 'https://images.gr-assets.com/books/1486028947m/15704307.jpg']","['Binti (Binti, #1)', 'Midwinterblood', 'Saga, Vol. 1 (Saga, #1)']",498,"i've been wanting to read this for awhile, but i'm bad at e-books, so i finally just bought myself a paperback because it's been recommended to me enough that i was pretty sure i would like it. and i did! my only real complaint is that okorafor does that thing where suddenly the main character is shouting or shrieking something and it feels...too abrupt and melodramatic, when it comes right in the middle of a conversation where everyone seems to be speaking normally up until then. so that dropped me out of the story a couple of times. and then yeah, a couple of things felt a little...too convenient, i guess. but i loved the main character and i loved the way things develop with okwu, and i'm happy to see a #1 after the title on here because yeah, i want more and am looking forward to a #2! p.s. this paperback weirdly doesn't have anything written on the spine, which i find very disturbing. it's not that tiny! i'm tempted to write the title and author on there myself! i think i've said before that i totally judge books by their covers, even though everyone knows not to do that. there are a couple of nice covers for this book, but the version i've got isn't one of them. the title and the cover art just scream, ""hey, this book is all about vampire romance, yay!"" and not being so much of a vampire romance fan, i...was not excited to read this, even though i kept seeing reviews about how good it is. i was not excited to read it, that is, until i actually started reading it, and then i was completely hooked by like, page 4. this is totally not a vampire romance, by the way. told backwards through time, from the future back to ancient times, in seven parts, it's kind of an epic love story involving sacrifice and reincarnation, which, i know, sounds horribly cheesy, but totally works beautifully here. it's haunting and brutal and so, so compelling. anyway, i loved it. i'll definitely be checking out other books by sedgwick before too long. i wasn't sure what to make of this at first...it's really weird, you know? but, as usual, brian k. vaughan's storytelling sucked me in quickly, and fiona staples' art is beautifully done. the story is told from the point of view of hazel, looking back on the circumstances surrounding her birth, but we really only see her as an infant here--at this point we're focused on fiona's parents, marko and alana, who are former soldiers from different sides in a never-ending war, with both sides after them and wanting them dead. so there's quite a bit of action, but the fun part for me is discovering who these folks are, and how they got to where they are, and where they're going next. i'm definitely intrigued, and am really looking forward to the second volume of this series!"
275f74b4e95c74e42ca5eed9fa0f0c33,[23365048],[4],"[""['25507388', '26047438', '35082746', '23627080', '29341482', '23688067', '34352694', '25417530', '33384153', '25756485', '21407416', '20907646', '17205118']""]","[""[{'author_id': '8440277', 'role': ''}]""]",['https://images.gr-assets.com/books/1413305559m/23365048.jpg'],"['First Year (The Black Mage, #1)']",69,i give it a 3.5 officially. ryiah's personality and journey through her first year at the academy reminded me a lot of tamora pierce's alanna and kel which i loved. i'm just looking for more adventure in the next few books (which i'm sure there will be) and for a less hate/like relationship between ryiah and darren (that whole ya bad boy-angsty-relationship thing is getting old in my opinion).
278a092cb9ea868a839563e3d932c16b,[10677277],[4],"[""['8573632', '9554790', '12432229', '8526590', '10535458', '11706625', '10382215', '6931234', '12355133', '12367267', '10352973', '10841167', '11250671', '7670714', '10476572', '11043618', '12987192', '10634286']""]","[""[{'author_id': '4692856', 'role': ''}]""]",['https://images.gr-assets.com/books/1306520962m/10677277.jpg'],"['Article 5 (Article 5, #1)']",227,"4.5 stars. i would have given it 5 but i just couldn't. let me tell you why... the story was great, the writing well done, and the concept extremely interesting. i liked the characters and saw how they grew, but the main character, ember, annoyed me half the time. i may be old, but i do remember the rashness of youth, but even that doesn't explain some of the stupid decisions ember makes. it was annoying. that was one reason i couldn't give article 5 a 5 star review. the other reason was the lack of explanation regarding the world. the author never fully explains why people live as they do or what exactly happened. it's hinted at, skimmed over, somewhat, but i'm still in the dark. i kept wanting more backstory about the world and less memories about ember and chase. i also wanted more information about the mom. there was no hint about her lifestyle or about why article 5 would relate to them until the 'incident' (hope i'm not giving spoilers). i liked how the book jumped immediately into action, yet more information throughout would have been nice. still, ms. simmons did a great job with and interesting concept and i hope she goes into more detailing in the following books (the end was obviously set up for more books). i'll definitely read them."
27da80b63495749ccf8f7a3efc12c9c7,"[23492282, 13644055]","[4, 5]","[""['16045315', '18333827', '13065338', '24719666', '22782322', '17565070', '25623065', '17235448', '31952703', '18484795', '18336825', '15797848', '18331971', '21469091', '21469068', '16080353', '17258743', '22249707']"", ""['16007855', '18621882', '15811134', '17149088', '15847757', '22892496', '16032329', '12081652', '20661522', '17899846', '20883154', '17376157', '15711844', '18371377']""]","[""[{'author_id': '4575371', 'role': ''}]"", ""[{'author_id': '4476934', 'role': ''}]""]","['https://images.gr-assets.com/books/1422584378m/23492282.jpg', 'https://images.gr-assets.com/books/1398694101m/13644055.jpg']","['Nowhere But Here (Thunder Road, #1)', 'Opposition (Lux, #5)']",578,"originally posted on city of books nowhere but here is just as riveting and emotional as katie mcgarry's previous books. this new series just proved to me that i will read anything mcgarry writes! i love these characters, i loved the story, and i really cannot wait to see whose story we read next. emily leads a normal life with her mom and adoptive dad, but she meets her real dad once a year - her real dad who is high up in a motorcycle gang. the reign of terror, scary as it sounds, is actually a good, clean gang that goes by the rules. it's more like a family than anything else, and emily finds that out soon enough when she spends the summer with her father and the gang, along the way discovering the truth about her parents and also falling in love - something she never expected to happen in kentucky. it took me a little while to warm to emily, mostly because of her refusal to see what's right in front of her. she wants to stay within her comfort zone, which is acceptable, but she also denies the truth even though everything she knows points towards it. but this is just at first. later on, she opens up to the people around her, especially to her father eli, her grandmother olivia, and oz, a hopeful prospect of the gang who is like family to eli and olivia. i really liked emily later on, though. she has a strong character and her willingness to face her fears really impressed me. emily gets thrown into a pretty bad situation and she adapts well to everything despite the odds. i adored oz too, of course. he's perhaps not on par with mcgarry's previous male protagonists, but still incredibly loveable. like with emily, it took me a while to warm to him. at first he seemed a little shallow, caring only about his chances of getting in the club. everything he did was for that, and when he falls asleep on the job while watching over emily, his first thought is not of emily's safety but what it means for his odds of getting in the club. but i loved seeing the slow and gradual mutual liking of oz and emily. they spend a lot of time together and though at first they dislike each other, they begin to get closer and closer. oz's protectiveness of her is really sweet and his character is impossible to dislike. he's funny and kind and just as stubborn as emily. there are hints of danger throughout the book, which i loved, but i can't say i was too fond of the plot twist towards the end. i won't say much about it, but i just felt like it took away a lot of the danger aspect. regardless, i enjoyed the book a lot. i love the relationship between emily and oz, and i liked that family plays a big role in the plot. the other teenagers we see in this book are all really interesting and quite mysterious, so i'm excited for the next book, whoever it will follow. if you liked mcgarry's other books, or just ya contemporary in general, you have to read nowhere but here! it's intense, amusing, and emotional all at once. *thank you to harlequin teen for providing me with an earc for review* 4.5 stars! this was an awesome end to the series <3"
27dd36d7d71526039266aacd0e762983,"[25812109, 17225311]","[4, 4]","[""['28218948', '28512629', '22466429', '28259094', '23566912', '24921954', '28588461', '28691932', '28954189', '27774725', '27414389', '30312700', '25165389', '23341252', '28118037', '24921988', '28962906', '27779275']"", ""['13557215', '16041846', '17575423', '17214288', '16059557', '217605', '300736', '17367884', '17347666', '75479', '16081678', '16130021', '18085335', '11982625', '156182', '223049', '16066914', '17857661']""]","[""[{'author_id': '5351825', 'role': ''}]"", ""[{'author_id': '4125204', 'role': ''}]""]","['https://images.gr-assets.com/books/1455917180m/25812109.jpg', 'https://images.gr-assets.com/books/1393784199m/17225311.jpg']","['The Female of the Species', 'Tampa']",913,"3.5 this is the type of book you can't look away from, and i find myself astonished to say it, because i still can't believe that a book with a cover like that, so unassuming and plain and a seemingly no-strings-attached read, turned out to be such a monster. (it's kinda ironic, in a sense, because i remember reading mcginnis' a madness so discreet last year with its dark, hypnotizing--tantalizing--cover and finding such a drab story as i turned the pages, and here--well, looks like it's rather violently the other way around. my respect for her as a writer has increased tenfold, i warrant you that.) it gives way to not only an unflinching portrayal of suffocating small-town life, but also a gritty, uncompromising rendering of slut-shaming, animal-cruelty, rape and most importantly, girl power. this book basically oozes with an atmosphere of premonition, beginning with the first freaking sentence, i shit you not. you have no idea how complex the characters are. they are so layered and flawed and three-dimensional and so, so utterly human that it kind of hurts to tear your eyes away. straight-talking, sort-of-outcast and oblivious to most of high school's social hierarchy and feuds and trash-talking, living in the world of her books, alex is filled with such fury you'd never expect to see in someone like her. she's a wolf in sheep's clothing, and yet she has never hidden her true nature. yet instead of devouring the flock, she protects; she defends. what i liked about her portrayal was that she could've, very easily, had a god complex, could have been self-righteous in a preachy way, she could've been a female dexter. but she wasn't. her violence is instinctual, unleashed to bring justice and yet she never actively seeks it out--there is something wrong with her head and she might not regret, but she feels guilt, and you see that in every page. she is not a firecracker--she is vengeance personified. and this book is so damn funny, sometimes. i don't know what that says about my personality, but i liked its...somewhat brutal sense of humor. it was so gripping, you don't understand, i ditched my homework to finish this and i did so in one sitting. i can't really believe i did that even now. the cast of the characters was so well-developed, from their insecurities to their douchebaggery, from their highest peaks to their lowest pitfalls, and they came apart layer by layer as the story unraveled. it was not only entertaining, but also cathartic to witness. and the ending felt necessary. it's not how i would've wanted the story to end, but it was necessary. my only complain is that i wasn't very invested in alex and jack's relationship. i felt absolutely nothing about their budding romance and eventual smooching (relax, o fiery readers, this is absolutely not a spoiler). i know people tend to call me an apathetic robot sometimes, but i'm not actually one, you know. i may not cry during movies but that one rare book has made me cry, thank you very much. but you know, screw invested, i didn't even care about them falling in love. i mean, i watched it happen, i was there...but i was sort of...detached to the whole thing??? that's really not a plus point in my book, though i have no idea where and how it went wrong for me. to quote fall out boy, this book may look like seattle, but in reality, in its core, it's the most refreshing, brutal and unapologetic version of l.a. i'm severely uncomfortable but i think it's a good sort of uncomfortable?? say what you will, but this is the type of ghastly you can't look away from. this is the type of story that just won't let you be. it courts you into a strange kind of fascination that's really pseudo-revulsion. celeste is no humbert humbert trying to convince you of her love: she wants, and she takes. cut from an entirely different cloth, she is, and what the synopsis called prose is actually downright vile language (seriously prepare yourself for extensive knowledge of the female anatomy + masturbation techniques. even the metaphors her head cooks up make you grimace in a way you'll never have grimaced before, trust me. and it's a horrifying but necessary type of grimace, if you catch my drift). but it drives the point home. this book and its message would've never been as effective nor as daunting without it. i just can't stop thinking about it and i doubt you'd be able to, either, that's all. also, i'm legitimately tired of society's bullshit. because what happened in the end? it may be fiction but it's still plausible. it's still something that's capable of happening, something that happens and the inside of celeste's mind, no matter what it makes you feel (and trust me on this one: the list is endless), it will make you think very hard for a long, long time. she may not have humbert's charisma that distracts you from the horrors he describes, his rapier wit and skill with words, but she's her own type of ruthless nasty. you'll never understand what i mean when i say that all of it was just so hard to look away from. too hard, in fact. it's both a disillusionment and a horror show, and it will, believe me, no matter what it makes you feel or think, leave a mark."
27f2af99d6165c0fa56db07f72c686fe,[6068551],[5],"[""['12680993', '6380822', '3064985', '6598207', '7100490', '6658573', '2321296', '9659607', '321645', '3657138', '9702149', '8662410', '6344423', '5495243', '3817859', '3389671', '3188580', '3157877']""]","[""[{'author_id': '1330292', 'role': ''}]""]",['https://images.gr-assets.com/books/1409283154m/6068551.jpg'],"['Shiver (The Wolves of Mercy Falls, #1)']",61,this was an amazing story. from the first pages whenever people asked what kind of story it was i would say that it's something soft because that was the feeling that i got from it. and then i got to the end with the inevitable and i cried throughout the last thirty pages or something. but it was amazing to read!!
